movieId,cov_with_2588,cov_with_100157
63859,1.9597907,-0.10332906
63862,1.8333333,0.0
63876,0.0,0.2576849
63989,1.1034482,0.047892712
63992,3.0046382,0.15065184
64010,1.3793103,-0.009578529
64030,0.0,0.016018147
64034,0.0,-0.02325838
64037,0.0,0.026830822
64116,2.6703496,-0.00076731015
64153,2.9333332,0.0
64167,3.031963,0.0
64197,-4.3623185,-0.24094212
64231,0.0,-0.06548369
64234,3.3758864,0.0
64241,0.0,0.010683797
64243,0.0,-0.07575754
64249,1.7908978,0.0
64273,0.0,-0.053763434
64278,0.0,0.051622372
64283,0.0,0.09259254
64285,1.0936028,-0.20662186
64288,0.5333334,0.0
64385,0.0,-0.0308642
64427,0.0,0.06944442
64497,2.9339232,0.2220992
64499,0.0,-0.16555104
64501,0.0,-0.013503096
64508,2.375479,0.1995529
64519,0.0,0.13888884
64548,1.3333333,0.0
64550,1.4666665,0.0
64575,0.0,0.06229444
64577,0.3333333,0.0
64614,0.0,0.08275846
64620,0.0,-0.072796956
64622,0.0,0.009189049
64652,3.2121212,0.0
64701,0.0,0.064083815
64747,3.1666665,0.0
64750,2.311111,-0.20370363
64839,0.0,0.19517139
64895,0.0,0.06944442
64900,1.4529914,0.0
64930,0.0,0.036848042
64957,1.1333182,0.05833639
64969,0.0,0.032608733
64983,0.0,0.12010669
64986,0.0,0.11188264
64993,0.0,-0.07145811
64997,2.5931032,0.033780295
65001,0.0,-0.05555555
65033,0.0,-0.13888884
65037,0.0,0.1024429
65045,2.7570622,-0.018832412
65063,0.0,-0.16666675
65088,2.4856992,0.18432572
65126,0.0,0.45428365
65130,0.0,-0.1448625
65188,-4.6547084,0.0
65204,1.3333333,0.0
65216,0.0,0.16884175
65230,0.0,0.096318156
65259,0.0,-0.21568637
65261,1.5720221,0.019204607
65293,0.0,-0.0154321
65300,2.822222,-0.032407366
65310,0.0,-0.42138386
65315,0.0,-0.38742673
65352,2.6666665,0.0
65359,3.0860212,-0.42988336
65418,0.0,0.21343237
65435,2.490196,0.0
65465,0.0,0.055134695
65514,0.0,-0.0025419642
65518,3.333333,0.0
65521,3.1666665,0.0
65552,2.0283687,0.0
65567,0.0,0.24428676
65577,2.5028245,-0.027306994
65588,1.844961,0.0
65601,3.1848013,0.16983297
65631,0.0,0.08116878
65633,0.0,-0.06944442
65642,0.2743406,0.08173456
65651,2.6,0.0
65660,0.0,0.10335922
65672,0.0,-0.071839064
65682,2.2764227,0.2201896
65685,2.4437926,0.074087605
65709,0.0,-0.032299746
65770,0.0,-0.13888884
65796,1.8947368,0.0
65802,0.0,0.12385165
65813,2.1044176,-0.0217537
65817,0.41666663,0.0
65868,1.5023472,0.52034414
65882,1.1009175,0.32619762
65894,1.6805556,0.06655088
65899,2.2456138,0.15204686
65927,0.0,0.072016425
65982,2.2573724,0.08526958
65984,0.0,-0.21825391
65994,0.0,-0.03472221
66019,0.0,0.0069444682
66066,2.6980393,-0.14542478
66090,1.3304598,0.0
66097,1.6220585,0.00021953136
66105,0.47619054,0.17857134
66140,3.285714,0.0
66171,2.429775,0.1882412
66198,2.4403794,0.04714315
66200,0.0,0.08764826
66203,0.0,-0.5693256
66240,2.0266664,0.004444442
66252,0.0,0.17361104
66284,0.9523808,0.079365075
66289,1.1555554,0.0
66297,-0.29576808,0.0
66310,0.6145833,0.14973953
66317,1.8780488,0.0
66320,0.0,-0.0617284
66335,2.196491,0.0
66354,0.0,-0.07521373
66365,2.5499997,0.1631944
66371,-3.9863012,0.06915903
66427,2.662393,0.0
66440,0.16666666,0.0
66506,0.0,-0.059523825
66509,0.0,0.38199866
66517,3.2413793,0.0
66547,0.0,0.034246564
66551,3.6,0.08333329
66592,0.8571427,0.0
66639,3.8395987,0.15371764
66665,0.0,-0.07545136
66686,0.0,0.011574091
66701,0.0,0.0
66758,0.0,0.09920633
66762,0.0,-0.021097034
66783,3.205729,0.09602861
66789,3.437037,0.25617272
66870,0.0,0.052609425
66900,3.4666662,0.0
66915,1.872659,0.0
66934,-0.09116236,0.08363053
66943,1.3999999,0.0
66979,0.0,0.02777774
67073,3.181208,0.0
67087,0.0,-0.44108558
67098,0.0,0.099999934
67138,0.0,0.14105898
67140,0.0,0.04807689
67168,2.0562246,-0.0117135
67186,2.719764,0.12782688
67197,2.6355088,0.21482447
67223,0.0,-0.35839725
67255,0.0,0.036471616
67267,0.0,-0.36485833
67295,1.8445189,0.0
67354,1.5897435,0.0
67356,1.8666667,0.0
67361,-0.4571428,0.0
67365,0.0,-0.49368697
67370,-0.24999999,0.0
67408,2.2636864,0.0943203
67422,0.0,-0.045751646
67429,0.89038014,-0.17132744
67457,2.2424242,0.0
67459,2.7083333,0.0
67464,0.0,-0.02777774
67508,0.0,0.04056048
67624,0.0,0.037037052
67665,0.0,-0.42000753
67702,0.0,0.09259254
67734,0.0,0.18851963
67748,0.0,0.018939368
67792,0.0,0.014660473
67799,2.739965,0.0
67801,0.0,0.18654677
67845,-0.19047609,0.0
67867,3.4055727,-0.15393871
67869,1.9466666,0.0
67888,0.0,0.063131295
67890,0.0,0.13888884
67898,1.7,-0.07638889
67900,1.9999999,0.0
67927,0.40740743,-0.084876515
67929,0.0,0.1282051
67949,0.21212131,0.0
67997,0.0,0.23480241
68073,0.0,-0.57535386
68099,1.7419353,0.0
68115,0.0,0.06944442
68128,0.0,0.046296302
68135,0.0,0.10650246
68157,0.0,0.13985324
68159,0.0,-0.05390601
68173,0.0,0.0
68180,0.0,0.08680552
68205,0.0,0.3053115
68237,1.3052533,0.0980795
68254,0.0,-0.13888884
68269,0.0,0.17915109
68271,0.0,-0.10416663
68288,0.0,0.09194053
68319,2.2320688,0.22942999
68347,0.0,0.24710076
68349,0.0,0.5617284
68358,0.04742082,0.21345541
68392,0.0,-0.013888836
68411,-0.7777776,0.0
68442,0.0,-0.14345509
68472,0.0,0.06376262
68484,3.111111,1.4907408
68511,0.0,0.50735277
68519,3.0262625,0.0
68522,0.0,0.10555555
68548,2.5185182,0.0
68554,0.0,0.07317143
68590,2.6666665,0.0
68612,0.0,0.16463423
68614,0.0,0.20000012
68653,0.0,0.20299135
68659,0.0,0.030712495
68674,0.0,-0.0048309457
68690,0.0,-0.009689923
68791,2.3092103,0.21335885
68793,2.6538284,0.19471186
68835,-1.5906432,0.33576998
68838,0.0,-0.24772327
68843,0.87466645,0.0
68848,0.0,-0.53351367
68872,0.0,0.0308642
68874,0.0,0.011904765
68886,0.0,-0.008333316
68892,-0.51282054,0.0
68899,-0.111111,0.0
68901,0.0,-0.26080254
68919,0.0,0.21367516
68923,2.5079362,0.0
68941,1.8853333,0.1627777
68952,2.3784568,0.060043644
68954,1.2823117,0.06731852
68956,0.0,0.09615378
68959,1.9776286,0.0
68967,0.0,-0.18743753
68974,0.0,0.11574072
69005,0.0,-0.04166668
69027,0.0,0.1036776
69039,0.0,0.046296302
69069,0.0,0.16278367
69088,0.0,0.05885122
69122,0.0,0.439195
69134,1.4685372,-0.19968832
69140,-0.49095595,-0.30404836
69155,0.0,-0.3055554
69211,1.7254901,-0.22058816
69213,1.8888888,0.0
69227,3.8914726,0.0
69243,0.0,-0.09150329
69251,-0.7195768,0.0
69253,0.0,0.13728917
69275,-0.2655525,0.055323422
69278,2.9929824,0.0
69299,0.0,0.18518513
69304,1.3333333,0.0
69306,0.0,0.1842016
69324,0.0,0.017109506
69339,1.3333333,0.0
69341,1.4666665,0.0
69358,0.0,0.09876547
69394,0.0,0.09615378
69406,0.0,0.06989929
69419,2.9523807,0.0
69432,0.0,-0.08333329
69444,0.0,-0.09722216
69451,1.9259257,0.0
69453,2.6041665,0.0
69469,3.8461537,0.0
69481,0.0,0.14085282
69485,1.6666665,0.0
69495,0.0,0.14444439
69498,0.0,-0.039062485
69506,0.5714286,0.0
69526,2.7491715,0.12170032
69529,0.0,0.23956488
69574,-0.8318583,-0.16322526
69604,0.0,-0.08172101
69606,0.7400967,0.0
69640,0.0,0.09215477
69644,1.4838269,0.10753601
69685,0.32335344,0.007152332
69689,1.5555556,0.0
69699,0.0,0.084876515
69704,4.4691358,0.0
69720,4.333333,0.0
69722,0.99999994,0.0
69729,0.0,0.05555548
69732,3.333333,0.0
69744,0.0,0.046296302
69746,2.153439,0.10692235
69748,1.7142857,0.0
69757,-2.405641,0.24852994
69761,0.0,0.02777774
69768,0.0,-0.039682504
69771,0.0,-0.13020828
69784,0.0,0.52124697
69786,0.0,0.052083313
69803,-0.7777776,0.0
69805,2.5736432,-0.015503891
69818,1.0054644,0.06830597
69844,1.5795838,0.06521526
69849,0.0,-0.08656643
69858,0.0,-0.03472221
69873,1.9310343,0.0
69906,3.333333,0.0
69908,0.0,0.060763866
69919,0.0,0.022222212
69926,0.0,0.024509817
69928,1.3333333,0.0
69951,1.3389355,0.63702136
69964,0.0,-0.27777767
69974,1.8260869,0.03623186
69988,0.0,0.320407
69992,0.0,0.11348234
69995,0.0,-0.23982409
70046,0.0,0.12566131
70048,0.5333334,0.0
70088,0.0,0.17777786
70102,0.0,-0.053968295
70157,0.0,-0.017361104
70159,2.121593,0.0
70183,0.0,0.19045936
70188,0.0,-0.03739316
70201,0.0,-0.117845096
70206,2.755102,0.0
70208,0.44628108,0.04591364
70223,0.0,0.079365075
70227,3.222222,0.0
70229,2.9583333,0.0
70235,0.0,-0.15740733
70282,2.3988602,0.0
70286,1.5033591,-0.22229226
70293,0.0,0.2803154
70295,0.0,0.2686782
70301,2.0620153,0.0
70305,2.928205,-0.05448717
70336,2.9090292,0.8169551
70342,0.0,0.07154879
70366,0.0,0.28935176
70423,0.0,0.12345674
70497,0.0,-0.08823531
70507,-1.3333333,0.0
70517,0.22222231,0.0
70521,-0.2186667,-0.03644447
70529,-0.3333333,0.0
70533,1.5588235,0.0
70543,0.0,-0.10416663
70562,0.0,-0.054067492
70567,0.0,0.3425926
70587,2.3809524,-0.079365075
70597,0.0,-0.2673994
70599,1.913008,0.15701215
70607,0.0,0.56910545
70637,0.0,0.32539675
70670,0.0,-0.018939368
70695,2.2888887,0.078703664
70697,3.2422585,0.018973874
70722,0.0,0.18518507
70728,0.0,-0.09846751
70740,0.0,-0.044444475
70762,0.0,0.63888884
70769,0.63063043,0.0
70795,0.0,0.06944442
70802,-0.060606,-0.010101005
70821,0.0,-0.023148118
70824,3.8095236,0.0
70826,1.6666665,0.0
70828,1.6969695,0.0
70833,0.0,-0.01388887
70864,1.5200001,-0.0388889
70871,0.0,0.0
70887,2.102564,0.0
70898,0.0,0.031906884
70912,0.0,0.22719744
70932,0.0,0.122101456
70946,3.9759758,0.4216715
70970,0.0,0.22342984
70984,0.0,0.06527776
70994,3.2433536,0.15763456
71017,0.0,-0.08333329
71033,0.0,0.1518331
71057,2.0595317,-0.0012402423
71106,0.98760027,0.0
71108,0.0,-0.058882546
71129,2.2938774,-0.061224476
71135,2.0549607,-0.112256184
71143,0.121212,0.0
71147,0.0,0.15277778
71152,0.48484832,0.080808096
71156,0.0,-0.16732758
71158,0.0,0.0
71160,2.5470083,-0.019943034
71168,2.6666665,0.0
71170,0.0,-0.24122798
71178,0.0,-0.079365075
71182,0.0,0.05555555
71184,0.0,0.010162588
71187,0.0,-0.05050505
71189,0.0,0.03623186
71199,0.0,0.0138889365
71203,2.8333333,0.0
71205,3.141321,-0.09888632
71239,0.0,-0.15993258
71246,0.0,0.10879633
71248,0.0,0.15975635
71252,3.2076786,0.44284454
71254,2.0010026,-0.00020888109
71264,1.3551606,-0.06663383
71276,0.0,0.27777767
71282,0.0,0.21623991
71285,0.0,0.056818172
71302,1.4444443,-0.16203696
71304,-0.049937565,0.0
71318,2.5396821,-0.08862436
71327,0.0,0.110619426
71341,2.3333333,0.06944442
71372,3.2727273,0.0
71374,3.687943,0.0
71379,2.5041664,-0.105034664
71382,0.0,-0.02777774
71384,0.0,0.06944442
71386,1.3333333,0.0
71404,0.17777792,0.0
71413,0.0,-0.037878804
71416,0.0,0.023148118
71418,0.0,0.21296304
71426,0.0,0.0
71429,0.0,-1.0056901
71438,0.0,0.05555555
71442,0.0,0.08547005
71444,0.0,0.09259254
71446,0.0,0.06944442
71448,0.0,0.11752131
71450,0.0,-0.016011702
71453,0.0,0.329861
71462,0.0,0.1165871
71464,0.0,0.18074615
71466,0.0,0.45053267
71468,1.8029196,0.04105838
71472,0.14285722,0.0
71484,1.4576269,0.0
71488,-0.4444443,0.0
71490,-0.10101,0.15993258
71494,2.6666665,0.0
71497,0.0,-0.046296302
71500,1.4884697,0.10656876
71503,1.4814814,0.0
71518,0.0,-0.10937247
71520,0.0,0.06418067
71530,2.3438153,0.06726064
71535,0.2001597,0.32729146
71537,0.0,0.20138898
71542,0.0,0.292328
71550,0.0,0.08361674
71556,0.51282054,0.0
71571,3.7642274,0.0
71573,0.0,0.17499997
71579,0.0,0.06237164
71606,2.5555556,0.0
71619,0.0,0.067485735
71693,0.0,-0.06944442
71695,0.0,0.003968277
71709,0.0,-0.17361104
71717,0.0,0.10101003
71726,0.0,0.0
71728,-1.2991453,0.0
71732,0.27891156,0.0
71738,0.0,-0.06944442
71740,0.3555555,0.06481479
71745,2.1487792,-0.1697663
71750,0.0,-0.1111111
71758,0.0,0.16203701
71762,0.0,-0.15432094
71792,0.0,-0.073529385
71817,0.0,0.010582028
71821,1.7066665,0.061111096
71823,0.0,-0.02255229
71838,0.0,0.44901684
71840,0.0,-0.023148118
71851,3.111111,0.0
71878,2.6199996,0.0
71899,-0.6601699,0.118529305
71902,0.0,0.072064966
71926,0.0,0.008181095
71928,0.0,0.31959385
71938,0.0,0.10683758
71940,0.0,0.0
71966,0.0,0.1111111
71976,0.0,-0.16414133
71980,0.0,0.0
71993,2.5833333,0.0
71995,3.333333,0.0
71999,0.0,-0.007309911
72001,0.0,0.03472221
72011,0.0,-0.018279374
72018,0.0,0.046296302
72035,0.41666663,0.0
72037,0.3076922,0.0
72039,0.0,-0.061431568
72041,2.6666665,0.0
72043,2.676123,0.0
72045,0.0,-0.20833325
72102,1.0476191,0.0
72104,-1.2028986,0.0
72124,0.0,-0.023148118
72129,2.2619605,-0.06745103
72156,2.285714,0.0
72165,2.6861787,-0.0040650354
72167,0.0,0.026881684
72171,0.0,0.018406967
72176,0.0,-0.19326606
72209,2.3743842,0.19978099
72224,0.0,0.105200976
72226,0.84953207,0.2088633
72249,0.0,-0.17759562
72261,2.5673757,0.0
72294,2.2650354,0.22256194
72298,0.0,0.02777774
72304,0.0,0.03472221
72308,2.0407746,0.13039412
72315,0.0,0.09259254
72327,0.0,0.108024634
72330,0.0,0.048225306
72332,0.79999983,-0.08888895
72344,0.0,-0.046296302
72356,0.2539682,0.0
72360,0.48484832,0.0
72363,0.0,0.06944442
72367,0.0,0.18750004
72378,2.9621933,0.35509846
72380,3.0192044,0.30104014
72386,0.0,0.38639152
72393,2.7791932,0.25433466
72395,0.0,0.3038825
72407,3.2458148,0.43616003
72479,0.0,0.058193967
72485,0.0,0.057328627
72489,2.4734757,0.8904723
72583,-0.6666666,0.0
72589,0.0,0.02777774
72601,2.7714283,0.0
72603,1.9047618,0.0
72605,0.0,0.2258534
72612,0.34482762,0.0
72618,0.47619054,0.0
72630,0.4871794,0.03739316
72637,0.0,0.0
72641,0.0,-0.09111524
72643,0.0,0.07716043
72647,0.0,0.22569436
72651,0.0,-0.05555555
72670,1.1111109,0.0
72692,1.7606835,0.0
72701,2.575866,0.0
72703,0.0,-0.057392098
72712,0.0,-0.099999934
72718,0.0,0.0785024
72720,0.0,-0.01599525
72722,1.0833333,0.0
72731,1.1375502,0.22927819
72733,-0.1219991,0.1643053
72737,1.8847537,-0.21982136
72741,0.0,0.104247145
72762,2.15894,0.0
72764,2.862745,0.0
72777,3.0175436,0.0
72787,0.0,0.016149873
72822,0.0,0.017361104
72844,0.0,-0.09722216
72846,0.0,0.13888884
72852,0.0,-0.074074045
72854,0.0,-0.046296302
72878,0.0,0.1111111
72883,0.0,-0.019841252
72885,0.0,0.18518513
72904,0.0,-0.23148137
72915,-0.28571412,0.0
72921,-1.0894307,0.08807583
72925,2.4444442,0.0
72929,0.99999994,0.0
72931,0.3333333,0.0
72947,0.0,0.37646186
72958,1.2962964,0.0
72980,0.0,0.090996124
72982,1.2289854,0.0
72998,1.6312245,-0.034026604
73000,0.9689922,-0.24127913
73015,0.0,0.07829383
73017,0.0,0.1507196
73027,0.0,-0.044597305
73042,3.8362064,0.0
73051,0.0,0.0
73060,0.0,0.111111164
73064,0.0,0.08333329
73101,-0.7511736,-0.347418
73109,0.0,0.10185178
73121,0.0,0.0
73133,1.4285713,0.0
73135,0.0,0.18055551
73143,0.0,-0.06944442
73148,1.6666665,0.0
73150,1.3333333,0.0
73152,-2.3999999,0.0
73160,2.3030303,0.0
73168,2.4027774,0.054976854
73183,0.0,-0.09401709
73188,0.0,0.03472221
73211,1.2269938,0.16104288
73224,0.6666666,0.0
73266,0.0,1.2052659
73268,1.7420793,0.053733435
73276,0.0,0.01477539
73290,0.0,0.08023007
73321,1.4081557,0.123300835
73344,0.0,0.26469785
73355,0.22222231,0.0
73370,0.0,-0.050314505
73390,0.5833333,0.0
73401,0.0,-0.1904763
73413,0.0,0.08680552
73431,0.0,0.01851851
73457,0.0,-0.09920633
73460,0.0,0.0
73462,3.076923,0.0
73478,0.0,0.15432094
73480,0.0,-0.06944442
73488,2.8518517,0.10030862
73511,0.0,0.04185688
73513,0.0,0.059523758
73515,0.0,0.20915042
73526,0.0,0.06944442
73531,0.0,0.08333329
73572,2.1182792,0.0
73587,0.0,-0.036745407
73608,0.0,0.34574455
73614,0.0,0.19323666
73617,0.0,0.27777767
73630,0.0,0.15151508
73664,2.3461537,0.0
73713,0.0,-0.06349212
73759,1.5442561,0.0
73772,0.0,0.023148118
73778,0.0,0.13888884
73804,2.505747,0.0
73808,0.0,0.087752506
73813,0.0,0.16865075
73824,0.0,0.026709361
73826,0.0,0.06944442
73829,3.6842103,0.0
73834,0.0,-0.27777767
73854,1.1347859,0.059691973
73862,0.0,0.0617284
73870,0.0,0.0
73879,1.5873015,0.0
73881,0.0,0.025999505
73929,0.0,0.008925991
73981,0.0,0.09722216
74061,-2.3333333,0.0
74075,3.4149656,0.0
74089,1.8927739,0.0
74095,2.3546097,0.0
74097,0.0,-0.108024634
74115,2.9756095,0.0
74127,2.7999997,0.0
74129,0.3333333,0.0
74150,0.0,0.20370382
74154,0.0,0.15049756
74156,0.0,0.066489354
74164,-0.08333333,-0.26041657
74226,0.0,0.23989888
74228,1.2316382,0.16007529
74263,0.0,-0.0154321
74275,0.0,0.3011701
74324,0.0,0.06199682
74355,0.0,0.07692309
74370,0.0,0.08873453
74382,0.0,0.0
74416,0.0,0.004894562
74428,0.0,0.064102516
74431,0.0,0.090811945
74452,0.0,0.02883261
74456,0.7916666,0.0
74458,0.0,0.52235645
74475,0.0,-0.21825391
74480,0.0,0.13492072
74484,0.0,0.5600136
74486,0.0,0.0025252493
74488,0.0,0.42076105
74504,0.0,0.014297361
74506,0.0,0.20370363
74508,0.0,0.09865002
74510,0.0,0.070075765
74530,0.0,0.041590035
74538,0.0,-0.20833325
74541,0.0,0.20659716
74545,0.0,0.18386126
74553,0.0,0.06247767
74621,0.0,0.029239776
74624,0.0,0.667075
74630,1.2777776,0.0
74647,0.0,0.023391841
74668,0.0,-0.026990563
74685,0.0,0.069204144
74698,2.5146196,0.19688118
74740,0.0,0.124643795
74748,0.0,-0.18518525
74750,0.0,0.060807046
74752,3.8378377,0.0
74754,0.0,0.39618933
74787,0.0,0.13359797
74789,1.6524101,0.038651276
74791,0.0,0.021843344
74795,0.0,0.117787406
74799,0.0,-0.05050505
74868,0.0,0.7753967
74916,0.0,0.3855842
74946,0.0,0.21797594
74967,0.0,0.0
75341,0.0,-1.2640171
75349,1.7083333,0.0
75351,0.22807024,0.0
75362,1.4666666,0.0
75386,0.0,0.13888884
75389,1.3333333,0.0
75404,1.3939393,-0.012626246
75416,1.6666665,0.0
75423,0.0,0.029239776
75425,0.0,0.24415192
75440,0.0,-0.12050083
75446,0.0,0.07246372
75813,0.0,0.5448638
75818,0.0,-0.026455045
75820,0.0,-0.19097215
75950,0.0,-0.24999993
75981,0.0,0.06944442
75985,0.0,0.1962759
75990,0.0,0.039682567
76030,0.0,0.2967922
76056,0.0,0.05555555
76063,-1.1333331,0.09722216
76077,0.0,0.2892034
76079,0.0,0.1779763
76085,0.0,0.15046293
76089,0.0,0.03472221
76093,1.3327731,0.05949045
76117,0.0,-0.02777774
76130,2.1374567,0.0
76147,0.0,0.071604975
76151,0.0,0.04807689
76173,0.0,-0.104427814
76175,2.963427,0.07706374
76187,0.0,0.017361104
76208,0.0,-0.04273506
76210,0.0,1.7871015
76251,0.9825442,0.09105202
76272,0.0,0.74900794
76293,0.0,-0.04767399
76533,0.0,0.0
76699,0.0,0.0
76714,0.0,-0.06944442
76722,0.0,-0.09920633
76753,0.0,0.013440842
76755,0.0,-0.14285712
76763,0.0,0.26802477
76808,0.0,0.16049393
76811,0.0,-0.18790841
76814,0.0,0.3472221
76823,0.0,-0.08333329
76829,0.0,0.05555555
76836,0.0,-0.046296302
76860,0.4444443,0.0
76862,0.0,0.0
77143,0.0,0.017361104
77154,0.0,-0.046296302
77156,0.0,0.12152773
77177,0.0,-0.063973084
77191,0.0,0.1313405
77206,0.0,0.009018775
77231,0.0,-0.13888884
77240,0.0,-0.061810836
77266,0.0,-0.042763233
77303,0.0,0.0434783
77307,0.0,0.24179128
77316,0.0,-0.09469691
77328,0.0,0.13364774
77330,0.0,0.14520197
77355,1.1111109,0.0
77359,-1.3273808,0.13764873
77364,0.0,0.046162456
77421,0.0,0.16246136
77427,3.5053763,0.10304652
77433,0.0,0.07812497
77455,0.0,0.07845341
77481,0.0,-0.2314814
77496,0.0,-0.017921124
77540,0.0,0.2806562
77561,1.187341,0.44152611
77596,0.0,-0.05389715
77613,0.0,0.03472221
77688,0.0,-0.09259254
77709,0.0,-0.16319452
77752,0.0,-0.17171724
77798,0.0,0.022638299
77800,0.0,-0.26081294
77829,0.0,0.18055551
77837,0.0,0.181413
77843,0.0,0.11095142
77846,-2.4630628,0.0
77852,0.6666666,0.0
77866,0.0,0.21847683
77875,0.0,0.079365075
77891,0.0,-0.10101003
77931,0.0,0.0
77985,0.0,0.0
78006,0.0,-0.06944442
78009,0.0,-0.11904758
78032,0.0,-0.13440855
78039,0.0,0.027544102
78088,0.0,-0.04298301
78103,0.0,0.05555555
78105,0.0,0.9647
78116,0.0,0.09722229
78130,0.0,-0.12152773
78157,0.0,0.0
78168,0.0,-0.07378468
78170,0.0,-0.039682504
78174,0.0,0.27271745
78186,0.0,0.08333329
78207,0.0,-0.13675219
78218,0.0,0.74113107
78266,0.0,0.40844965
78268,0.0,0.0030864086
78278,0.0,-0.009259224
78316,0.0,0.13164988
78319,0.0,-0.07575754
78335,0.0,-0.04459071
78342,0.0,0.048611134
78344,0.0,0.058479484
78358,0.0,0.10416663
78370,0.0,-0.21481493
78381,0.0,-0.025252491
78445,0.0,0.02777774
78467,0.0,0.098497696
78469,0.0,0.09347879
78499,0.0,0.07193394
78519,0.0,0.11437902
78528,0.0,-0.1111111
78574,0.0,-0.02051282
78579,0.0,-0.02136753
78618,0.0,0.15151508
78626,0.0,0.008680552
78629,0.0,-0.06944442
78633,0.0,0.02136753
78637,0.9654833,0.06321909
78701,0.0,0.03333337
78703,-0.64197534,0.22633754
78746,0.0,-0.29437244
78748,-1.9047618,0.0
78772,0.0,0.36364588
78776,0.0,0.06944442
78836,0.0,0.04723024
78893,0.0,0.17288354
78916,0.0,0.5340909
78921,0.0,0.0
78944,0.0,-0.023148118
78946,0.0,0.02777774
78967,0.0,-0.03267976
78978,0.0,-0.01388887
79006,0.0,-0.14652008
79008,0.0,0.089018844
79057,0.0,0.1742745
79091,0.0,0.06539555
79094,0.0,0.03472221
79109,0.0,-0.13888884
79132,1.1251042,-0.006078601
79134,0.0,0.21984264
79139,0.0,-0.012216892
79185,0.0,-0.004373923
79224,0.0,0.2556471
79228,0.0,-0.080808096
79230,0.0,0.106172875
79238,0.0,-0.08333329
79242,0.0,0.19692224
79274,1.7105263,0.060306963
79276,0.0,0.079365075
79293,0.0,0.3660686
79299,0.0,0.069182426
79357,0.0,0.28942174
79410,0.0,-0.07407409
79428,0.0,0.12257195
79430,0.0,0.10582006
79463,0.0,-0.0018315073
79475,0.0,-0.11904758
79525,0.0,-0.0154321
79533,0.0,-0.007309911
79539,0.0,0.041666687
79553,0.0,0.2517663
79590,0.0,-0.097859375
79596,0.0,-0.04340276
79617,0.0,0.025252491
79647,0.0,0.08333329
79681,0.0,-0.059523758
79684,0.0,0.27936506
79695,0.0,0.27983603
79702,0.0,0.031001326
79711,0.0,0.0
79720,0.0,-0.08193225
79725,0.0,0.16975303
79794,2.9090908,0.0
79796,0.0,-0.14390439
79798,0.0,0.05747124
79824,0.0,0.35519123
79832,0.0,0.022222193
79835,0.0,-0.24305546
79846,0.0,0.046296302
79855,0.0,0.22222212
79860,0.0,1.6753086
79872,0.0,-0.12345674
79874,0.0,-0.03472221
79879,0.0,-0.0020350344
79895,0.0,0.051328454
79897,0.0,0.001543209
79910,0.0,0.18996422
79927,0.0,0.04084963
79929,0.0,0.07499996
79946,0.0,0.11904764
79955,0.0,-0.24801576
80083,-0.03418795,0.0
80094,0.0,0.2526881
80097,0.0,0.08838379
80104,0.0,-0.13888884
80107,0.0,0.079365075
80111,0.0,-0.00816994
80122,0.0,-0.13888884
80129,0.0,-0.05555555
80139,0.0,0.004260406
80162,0.0,0.019841252
80166,0.0,0.28839865
80185,0.0,-0.061791383
80191,0.0,-0.07523143
80210,0.0,0.13888884
80219,0.0,0.57676727
80222,0.0,0.18939404
80224,0.0,0.03472221
80235,0.0,0.11574072
80241,0.0,0.08800614
80258,0.0,-0.09259254
80350,0.0,0.14234836
80363,0.0,0.43831748
80424,0.0,-0.04166668
80456,0.0,-0.09920633
80463,0.0,0.1917479
80469,0.0,-0.04166668
80476,0.0,-0.11574072
80489,0.0,0.9958726
80498,0.0,-0.16666675
80549,0.0,0.12938465
80551,0.0,0.090277754
80553,0.0,0.00040452846
80557,0.0,0.0
80584,0.0,0.050793692
80590,0.0,-0.119562574
80615,0.0,0.02115187
80622,0.0,-0.06944442
80646,0.0,-0.085978806
80648,0.0,0.058243714
80653,0.0,0.28888902
80677,0.0,0.0
80693,0.0,0.26504844
80715,0.0,0.07407409
80719,0.0,-0.23148137
80725,0.0,0.06944442
80729,0.0,0.15116288
80733,0.0,-0.16666675
80748,0.0,0.17998861
80761,0.0,-0.13888884
80763,0.0,-0.111111164
80775,0.0,0.9910495
80779,0.0,0.12103176
80799,0.0,0.0
80816,0.0,0.012626246
80820,0.0,-0.050000004
80831,0.0,0.033706214
80844,0.0,0.079365075
80846,0.0,0.28086007
80864,0.0,0.36194575
80906,0.0,0.0015392563
80908,0.0,0.1581196
80917,0.0,0.00909958
80941,0.0,0.06851849
80954,0.0,-0.10416663
80969,0.0,-0.31160724
80972,0.0,-0.20833325
80984,0.0,0.0
80990,0.0,0.01388887
81018,0.0,-0.19341
81020,0.0,0.12202382
81054,0.0,0.06944442
81061,0.0,-0.0617284
81080,0.0,-0.05555555
81083,0.0,0.4201389
81094,0.0,0.027777791
81132,0.0,-0.1424963
81140,0.0,0.24659856
81156,2.246777,0.08747694
81164,0.0,-0.08378875
81180,0.0,0.2842678
81184,0.0,0.0
81191,0.0,0.063585706
81193,0.0,-0.03472221
81200,0.0,0.0
81204,0.0,-0.03472221
81214,0.0,0.0
81229,0.0,-0.03468686
81257,0.0,0.11897516
81270,0.0,0.06655088
81276,0.0,0.05050505
81305,0.0,-0.05050505
81359,0.0,-0.111111164
81366,0.0,0.08101851
81371,0.0,-0.057870325
81383,0.0,-0.011111106
